gx,gy,gz,acx,acy,acz
-53.1,251.46,-96.19,0.75,-0.46,-0.3
74.28,-93.08,-57.56,0.15,-1.6,-0.23
39.67,153.44,-13.37,0.55,-1.25,0.14
52,-19.9,44.01,0.49,-0.93,-0.07
38.88,-6.84,86.3,0.94,-0.85,-0.12
32.17,-86.91,173.89,1.03,-0.78,-0.2
22.34,-99.18,212.83,0.98,-0.42,-0.36
47.49,-76.78,147.16,0.53,0,-0.24
81.85,-34.61,-3.72,0.5,-0.21,0.09
73.43,8.61,-70.07,0.76,-0.34,0.46
-8.61,24.11,10.19,1.27,-0.49,1.23
-20.32,46.26,7.93,0.56,-0.19,0.35
-42.72,122.74,-46.57,0.97,0.04,0.29
-27.53,-2.62,-23.93,1.14,-0.11,0.16
-20.14,-43.95,12.63,1.03,0.14,0.21
2.14,-33.08,2.38,0.87,-0.07,0.2
52.49,-47.61,-20.45,0.53,-0.28,0.32
-57.56,-51.94,34.06,0.64,-0.41,0.75
-36.87,-161.68,137.57,0.83,-0.47,0.28
-37.17,-286.74,67.57,0.13,0.55,0.66
-15.5,-36.44,-23.68,0.14,0.78,1.05
-60.79,-72.14,-3.78,-0.33,0.9,1.1
-71.41,-230.16,-156.43,-0.76,1.12,1.07
-48.95,143.86,-244.38,-0.21,-1.29,0.28
-31.98,191.65,82.7,0.25,-0.05,-0.06
108.03,-32.71,-1.04,-0.05,0.03,-0.12
372.38,-36.01,-344.6,0.15,-0.77,0.53
437.44,-157.65,-369.02,0.17,-3.65,1.23
110.41,15.62,-7.2,-0.36,-1.06,0.67
-30.15,66.16,0.31,0.44,-0.71,0.88
-120.12,-67.08,-3.72,-0.03,-1.3,0.57
-167.11,92.53,108.76,-0.07,-1.57,0.34
-111.63,77.51,202.15,0.13,-1.11,0.24
-44.68,-2.69,120.67,0.12,-0.6,0.2
52.92,3.91,10.44,0.18,-0.36,0.34
159.36,-111.02,-98.88,0.34,-0.77,0.45
141.48,-183.35,-87.77,-0.39,-1.22,0.83
25.76,70.25,-21,-0.06,-0.96,0.78
-57.86,128.66,-14.22,0.32,-0.94,0.63
-75.38,190.19,62.62,0.39,-0.97,0.33
19.96,214.36,264.95,0.92,-0.79,-0.24
218.63,-178.71,175.9,0.44,-0.63,-0.19
163.88,127.62,33.51,0.89,-0.56,-0.4
29.3,-51.64,61.16,0.92,-0.22,0.76
-61.65,-36.25,97.78,1.2,-0.21,0.32
-46.33,-5.74,84.05,1.11,0.12,-0.2
11.6,-185.12,-7.75,0.17,0.58,0.73
-47.73,-190.25,-19.23,0.17,0.66,1.03
-0.98,-133,-22.03,-0.45,0.94,0.6
-1.95,-142.52,-148.93,-1.19,1.08,0.99
-18.8,-57.19,-238.46,0.14,-1.01,0.32
-15.01,237.24,72.14,0.21,0.14,-0.36
164.43,14.1,14.53,0.13,-0.07,0.2
380.37,-8.06,-291.26,0.1,-0.97,0.81
474.49,47.42,-298.28,-0.31,-3.96,1.78
95.09,-115.84,-1.71,-0.33,-1.05,0.61
-7.14,50.78,-21.48,0.26,-0.79,0.9
-106.45,-16.36,-2.01,0.1,-1.25,0.47
-144.65,103.21,140.38,-0.25,-1.41,0.3
-73.55,105.65,219.12,0.26,-1.14,0.3
-19.84,22.83,120,0,-0.56,0.31
58.9,70.43,-27.71,0.3,-0.58,0.34
43.7,120.91,-125.92,0.82,-0.93,0.3
-37.48,66.16,29.11,1.28,-0.63,0.57
-4.39,134.03,195.43,2.12,-1.03,-0.54
-53.83,-21,260.13,0.68,0.03,0
-58.11,-44.92,163.02,0.24,0.24,0.11
10.5,-35.1,-14.53,0.11,0.12,-0.26
379.15,-77.39,-167.85,-0.03,-4,3.93
88.62,-17.46,-201.42,1.51,-0.11,0.31
53.96,-67.14,-13.06,1.89,-0.22,1.55
-126.53,-251.71,215.09,1.21,-0.33,0.85
-109.68,-239.75,159.06,-0.04,0.12,0.14
12.21,-122.01,43.33,-1.23,1.18,0.77
77.39,-91.06,-294.86,0.05,0.25,1.52
-89.42,436.04,-20.57,0.86,-0.59,0.03
45.41,44.25,110.84,0.21,0.08,0.13
225.22,-14.16,-52.25,0.01,0.32,0.13
400.57,110.6,-403.32,0.39,-1.97,0.59
261.72,-96.74,-325.93,0.45,-2.76,1.92
29.85,10.99,-14.28,-0.18,-0.74,0.59
-71.04,86.36,-24.6,0.35,-0.95,0.75
-110.41,104.92,66.71,-0.09,-1.38,0.41
-59.2,185.36,271.3,0.31,-1.45,0.45
-53.41,-152.1,186.52,-0.05,-0.83,0.28
27.22,21.12,8.48,-0.1,-0.52,0.27
124.76,-8.42,-127.44,0.13,-0.82,0.35
127.87,-47.61,-157.65,0.52,-1.4,0.86
7.75,106.63,-15.5,0.29,-0.98,0.9
-108.34,209.53,118.84,0.91,-0.97,0.61
-105.71,42.97,349.67,1.02,-0.73,0.55
-27.4,218.63,151.25,-0.06,-0.24,-0.04
-2.32,141.91,-44.92,0.55,-0.37,-0.34
11.17,43.88,-129.64,0.7,-0.01,-0.26
-211,-505.92,-148.74,0.63,0.14,0.15
47.06,26.25,-210.02,0.62,-1.37,-0.39
18.37,97.53,-209.66,0.9,-1.1,-0.23
-7.2,80.87,-45.78,1.24,-1.17,-0.1
34.36,46.51,175.17,1.81,-1.37,-0.45
53.41,5.92,390.32,0.68,-1.64,-0.66
18.01,-59.39,69.15,-0.03,-0.36,-0.05
65.19,-132.26,-27.65,0.08,-0.25,0
132.69,-118.23,-263.43,0.31,-0.76,-0.08
255.19,-376.46,-421.26,0.19,-2.72,0.75
171.81,73.79,-53.41,-0.58,-1.25,0.55
-2.26,210.57,-21.85,0.61,-0.73,0.73
-92.16,-35.22,-28.87,0.12,-0.96,0.49
-93.69,167.36,195.98,-0.17,-1.38,0.41
-77.94,-15.62,271.97,0.07,-1.29,0.43
-26,-36.87,130.68,-0.13,-0.71,0.28
81.91,-43.27,7.02,0.1,-0.61,0.23
151.98,12.45,-120.48,0.12,-1.07,0.31
79.83,-60.73,-171.02,0.39,-1.51,0.71
-8.97,91.8,-70.19,0.12,-0.79,0.46
-79.65,376.83,59.63,0.87,-0.89,-0.03
85.45,169.13,324.4,1.02,-0.96,0.42
46.88,84.11,122.86,0.72,-0.67,-0.03
50.66,15.5,55.3,0.46,-0.53,-0.15
60.79,-150.02,-10.19,0.59,-0.01,-0.46
-53.71,139.16,-123.9,0.32,0.35,-0.19
53.96,290.59,-302.86,1.29,-1.2,-0.5
-27.22,200.93,-173.95,1.23,-1.27,-0.39
-23.62,34.97,80.44,1.31,-1.36,-0.18
84.66,-2.5,398.99,1.51,-2.11,-0.75
86.49,-80.87,338.68,0.16,-1.38,-0.38
1.71,-171.33,108.34,-0.11,-0.41,0.06
48.03,-104.92,25.7,-0.12,-0.1,0.02
116.52,-23.38,-181.21,0.04,-0.38,-0.02
216.19,-230.65,-500.18,0.64,-2.69,0.64
211.43,-38.21,-6.84,-0.48,-1.72,0.63
36.07,155.58,25.15,0.45,-0.74,1.04
-86.61,-86,-36.8,0.13,-0.99,0.58
-170.29,116.94,51.76,-0.14,-1.64,0.41
-140.26,182.31,230.29,0.27,-1.47,0.28
-78,-32.78,161.19,0.06,-0.84,0.15
4.21,84.05,57.37,0.05,-0.5,0.18
6.41,111.57,4.15,1.49,-0.17,0.75
-18.19,152.83,45.1,1.69,-0.05,0.01
-86.36,-146.06,251.46,0.93,0.43,0.11
-77.03,-87.22,184.88,0.28,0.26,0.25
-46.08,1.83,49.5,0.34,0.3,0.15
152.47,-1.04,-64.88,0.13,-0.45,-0.84
254.58,279.17,-216.31,0.96,-0.47,0.22
162.11,343.87,-358.95,1.92,-1.67,-0.31
-7.69,80.51,-190.12,1.36,-0.99,-0.12
-38.57,66.22,94.67,1.52,-1.39,-0.18
20.69,69.64,378.54,1.41,-1.81,-0.61
64.64,-45.9,337.16,0.22,-1.15,-0.37
16.05,-45.96,119.87,-0.02,-0.25,0.04
18.74,-77.21,-27.71,0.07,-0.04,0.04
52.12,-92.65,-285.71,0.5,-0.65,-0.05
90.82,-260.13,-471.92,0.41,-2.22,0.26
190.86,-215.88,-74.77,-0.62,-1.3,1.1
62.62,172.3,61.52,0.48,-0.91,0.7
-53.83,-105.9,-4.33,0.05,-0.82,0.7
-145.94,38.39,41.08,-0.17,-1.56,0.41
-155.82,224.37,184.63,0.12,-1.44,0.35
-67.2,170.23,197.02,0.65,-0.84,0.2
-23.8,104.31,163.39,1.09,-0.31,0.16
-37.96,-27.89,175.9,0.62,0.16,0.19
-33.69,93.2,24.96,0.53,-0.11,0.08
28.26,29.36,22.64,0.64,0.1,-0.07
214.6,-278.5,-118.04,0.24,-1.57,2.88
27.65,-193.54,35.77,0.44,0.5,1.22
-11.6,-163.33,108.22,0.23,0.65,1.15
-37.54,-169.43,66.89,-0.37,0.95,0.68
-44.92,-211.12,-108.15,-1.41,0.85,0.51
34.61,50.96,-280.46,-0.37,-1.58,0.16
56.82,44.13,103.64,0.43,0.21,0.32
198.61,-40.65,-10.8,-0.1,0.36,0.34
289.55,-3.72,-175.35,0.28,-0.83,0.63
322.33,132.45,-192.69,0.09,-2.11,0.68
123.96,-120.54,-72.69,0.2,-1.15,1.05
-1.34,24.11,54.26,-0.19,-0.85,0.67
-84.11,67.02,3.36,0.16,-1.01,0.59
-109.31,26.25,51.82,0.01,-1.22,0.39
-89.97,43.82,96.92,0.1,-0.97,0.26
-40.95,1.04,72.81,0.05,-0.77,0.24
28.02,28.14,-3.66,0.07,-0.65,0.32
84.72,-45.35,-91.06,0.11,-0.93,0.53
75.13,-27.95,-115.91,-0.06,-1.13,0.62
17.33,52.92,-66.89,0.08,-0.98,0.51
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
