gx,gy,gz,acx,acy,acz
-1.34,-2.01,2.2,0.07,-0.89,0.44
-0.37,-1.46,1.71,0.06,-0.89,0.45
1.4,-2.93,-2.14,0.05,-0.88,0.46
0.85,-3.05,-3.05,0.06,-0.89,0.46
0.37,-2.38,0.06,0.07,-0.89,0.44
-1.59,-3.36,-0.12,0.06,-0.9,0.44
-6.71,-0.49,4.94,0.05,-0.91,0.42
-4.46,3.78,3.85,0.04,-0.87,0.42
4.64,-3.6,-2.99,0.02,-0.87,0.49
0.06,-1.95,-4.09,0.03,-0.87,0.55
-11.41,0.55,-2.87,0.05,-0.88,0.54
-17.76,6.96,-1.4,0.07,-0.89,0.47
-13,3.05,1.46,0.06,-0.84,0.45
-6.1,4.09,4.76,0.04,-0.87,0.51
-8.24,-7.45,11.11,-0.02,-0.8,0.58
-7.51,-2.93,-9.77,0.02,-0.81,0.59
-7.02,-7.87,-15.2,0.06,-0.82,0.6
-10.31,-29.36,-0.49,0.07,-0.81,0.7
-27.34,-75.93,26.86,0,-0.65,0.82
-59.94,-83.44,29.24,-0.02,-0.57,0.63
-40.89,131.16,47.97,-0.16,-1.79,0.27
34.55,20.32,42.42,0.18,-0.24,0.93
15.99,-58.96,-84.96,0.04,-0.61,1.06
-11.66,197.81,-48.83,0.48,-0.6,0.75
-13.55,19.96,-38.27,0.77,-0.54,0.59
14.28,-50.9,-63.6,-0.41,-0.97,0.77
-10.56,-52.86,-77.82,-0.02,-0.71,0.54
20.2,-24.48,-34.73,0.07,-0.6,0.4
61.22,-20.14,-17.58,0.01,-0.78,0.37
98.27,-2.38,7.75,0.15,-1.43,0.39
90.03,-150.09,81.79,0.04,-1.11,0.39
0.79,-184.81,82.89,-0.27,-0.91,0.57
-48.77,105.22,-58.78,0.19,-1.03,0.34
-93.51,37.29,-82.7,0.02,-1,0.29
-51.09,110.29,9.28,0.12,-0.83,0.14
3.42,33.26,-2.62,0.22,-0.74,0.16
95.28,-50.23,-3.48,0.3,-1,0.63
23.07,-132.57,24.78,-0.51,-0.9,0.77
-37.54,74.04,-19.04,0.09,-0.94,0.6
-47.73,38.76,-15.44,0.11,-0.87,0.38
-12.27,-4.82,9.03,0.16,-0.84,0.28
28.26,-10.74,29.54,0.1,-0.83,0.36
39.37,-66.22,24.17,0.06,-0.9,0.57
21.61,-32.1,0.49,-0.08,-0.95,0.64
-13.37,-1.16,-33.26,0.03,-0.9,0.46
-37.05,42.91,-52.98,0.04,-0.9,0.35
3.72,103.03,3.42,0.2,-0.81,0.31
27.77,-39.37,19.65,0.12,-0.88,0.5
14.1,-31.49,23.13,-0.03,-0.92,0.61
-10.86,7.26,10.07,0.01,-0.86,0.52
-8.73,-2.75,-11.17,0.09,-0.89,0.42
-0.37,-1.16,-9.83,0.08,-0.88,0.4
5.8,4.46,0.31,0.08,-0.88,0.45
5.25,-3.66,6.1,0.06,-0.88,0.5
-0.31,-2.38,4.21,0.05,-0.88,0.5
-2.99,-0.55,-0.49,0.06,-0.87,0.47
-0.12,-0.79,-3.3,0.07,-0.87,0.45
1.4,-1.1,-2.56,0.08,-0.88,0.47
-0.37,0,0.37,0.08,-0.88,0.47
-1.28,-2.32,2.75,0.07,-0.89,0.47
-1.53,-2.44,3.42,0.06,-0.88,0.47
-1.1,-1.89,0.98,0.05,-0.87,0.48
-0.24,-2.56,-1.53,0.06,-0.87,0.47
0.98,-2.69,-2.14,0.07,-0.87,0.48
0.79,-2.81,0.43,0.07,-0.87,0.48
-0.55,-2.56,2.14,0.06,-0.87,0.48
-1.22,-0.67,2.87,0.05,-0.87,0.48
-0.73,-0.73,1.34,0.05,-0.87,0.48
0.18,-0.85,-1.89,0.06,-0.87,0.48
0.98,-0.49,-1.65,0.06,-0.87,0.47
0.98,0.49,-0.37,0.07,-0.87,0.48
0.98,0.43,2.62,0.06,-0.88,0.48
0.49,-1.46,2.62,0.05,-0.87,0.49
-0.12,0.24,0,0.05,-0.88,0.48
0.43,-0.37,-0.67,0.06,-0.87,0.48
0.55,0.18,0.61,0.06,-0.87,0.48
1.34,-1.89,0.79,0.06,-0.88,0.48
0,-0.85,-3.36,0.06,-0.88,0.48
-2.62,1.22,-3.97,0.08,-0.88,0.45
-1.59,0.67,2.87,0.07,-0.87,0.47
-2.69,1.04,6.47,0.05,-0.88,0.52
-6.9,-1.1,4.21,0.03,-0.87,0.51
-9.58,0.79,-0.79,0.05,-0.87,0.49
-6.84,-2.14,-2.44,0.05,-0.86,0.49
-6.41,-1.59,-3.48,0.07,-0.85,0.52
-9.46,-1.77,0.12,0.04,-0.84,0.55
-12.08,2.2,-0.18,0.05,-0.84,0.58
-6.84,-34.48,-1.89,0.13,-0.73,0.77
-38.7,-61.71,15.08,0.03,-0.81,0.7
-45.29,-13.79,65.12,0.1,-0.64,0.54
-34.42,60.18,75.62,-0.21,-1.14,0.19
19.78,151.73,28.99,0.28,-0.35,1.16
-13.55,30.76,-63.96,0.25,-0.36,0.89
-49.32,187.07,-124.63,0.82,-0.61,0.6
-16.42,19.47,-10.07,1,-0.56,0.27
14.47,-86.18,23.19,0.5,-0.67,0.44
34.42,-20.32,19.04,0.45,-0.62,0.53
28.14,-5.07,8.61,0.17,-0.8,0.5
22.71,9.77,-5.68,0.18,-0.78,0.54
23.74,-13.92,7.32,0.25,-0.8,0.61
8.91,-12.39,-38.64,0.29,-0.73,0.52
13.24,-84.29,-36.5,0.15,-0.99,0.47
19.29,-33.51,-19.04,0.2,-0.98,0.37
11.96,-27.16,-14.83,0.07,-0.89,0.37
-4.58,4.15,-9.83,0.14,-0.9,0.39
-5.07,68.24,5.62,0.13,-0.92,0.38
10.19,-20.2,17.7,0.15,-0.89,0.42
1.89,-54.14,12.08,0.05,-0.9,0.46
-8.79,24.78,5.62,0.06,-0.91,0.44
-1.16,-6.84,6.41,0.04,-0.86,0.43
5.31,-21.48,22.4,0.02,-0.88,0.48
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
