gx,gy,gz,acx,acy,acz
-22.58,-2.62,67.44,0.02,-0.94,0.17
22.52,20.2,88.2,0.16,-0.89,0.37
40.53,-202.21,76.11,-0.32,-0.75,0.7
14.16,-6.53,-20.87,-0.18,-0.92,0.36
-4.94,-14.83,-25.21,-0.09,-0.82,0.35
15.14,28.2,1.95,0.02,-0.79,0.33
41.56,12.21,-1.59,0.08,-0.83,0.48
29.11,-14.59,8.06,-0.02,-1.07,0.52
-3.05,35.22,8.91,0.09,-0.92,0.44
-12.21,10.31,52.86,0.08,-1,0.35
-35.64,-1.83,30.94,0.03,-1.06,0.29
-28.87,56.58,41.2,0.05,-0.89,0.26
-16.48,28.93,-22.64,0.07,-0.9,0.29
19.84,30.46,-107.12,0.1,-1.3,0.37
19.35,-23.56,-76.48,0,-0.8,0.39
-16.72,96.01,-6.04,-0.08,-0.87,0.32
-11.54,132.63,3.36,0.1,-0.76,0.29
26.73,55.36,-41.08,0.07,-0.79,0.4
31.86,14.83,-64.15,0,-0.91,0.46
2.87,114.32,-32.17,0.09,-1.19,0.45
-21.61,88.2,42.85,0.09,-0.98,0.35
-28.32,43.7,32.96,0.03,-0.93,0.36
-13.61,22.52,9.09,0.06,-0.81,0.31
40.04,-42.79,-67.02,0.21,-0.98,0.4
18.43,-139.59,-46.57,-0.17,-1.26,0.56
-34.3,81.73,31.62,-0.05,-0.76,0.3
-66.77,99.12,36.62,-0.02,-0.86,0.29
-7.63,79.1,25.21,0.05,-0.68,0.35
64.51,-37.17,-73.73,0.05,-0.77,0.47
71.84,-151.55,-108.76,0.27,-1.62,0.8
-18.13,-35.71,-8.18,-0.19,-0.69,0.35
-68.36,45.9,-2.56,0.31,-1.11,0.33
-59.2,-27.59,27.95,0.11,-0.99,0.21
-32.9,-49.38,68.97,0.19,-1.04,0.18
-13,-28.93,79.16,0.05,-0.98,0.21
35.83,-24.78,79.47,0.13,-0.82,0.4
35.4,-138.37,83.86,-0.23,-0.95,0.4
25.7,-27.65,-13.37,-0.11,-0.92,0.43
23.38,-32.17,-31.98,0.04,-0.87,0.35
33.94,-21.24,-41.87,0.15,-0.88,0.43
12.45,-58.53,-2.69,0.03,-1.33,0.52
-20.63,12.21,48.16,0.09,-0.76,0.31
-21.48,-62.32,29.79,0.19,-1.12,0.27
-31.86,-48.65,17.58,0.01,-0.95,0.19
-16.78,20.32,38.7,0.09,-0.99,0.16
10.38,10.25,14.04,0.05,-1.04,0.24
42.97,-15.2,-11.05,-0.07,-0.67,0.53
-1.53,-7.93,-27.22,-0.36,-0.99,0.42
-11.17,83.01,-40.71,0.1,-0.83,0.25
15.2,35.71,-38.76,0.1,-0.84,0.34
21.97,34.55,-8.91,0.02,-1.05,0.46
-13.18,63.78,25.39,-0.07,-0.99,0.48
-43.95,91.98,60.36,-0.05,-0.94,0.33
-41.44,56.95,-0.61,0.13,-1.06,0.34
-19.96,34.73,-9.16,0.05,-0.74,0.33
5.8,11.78,-63.48,0.11,-0.86,0.41
18.55,-10.07,-111.21,0.21,-1.1,0.54
10.5,24.05,-36.68,-0.04,-0.9,0.49
-1.53,93.38,30.33,0.09,-0.8,0.29
-10.25,34.42,24.78,-0.05,-0.75,0.32
31.07,3.48,7.14,0.06,-0.78,0.43
36.99,-38.45,-34.67,-0.02,-0.95,0.55
3.05,-15.01,-29.05,0.07,-1.25,0.56
-33.2,2.01,31.74,0.04,-0.74,0.32
-39.67,-29.91,17.4,0.23,-1.09,0.25
-44.62,1.1,31.92,-0.03,-0.88,0.2
-5,81.85,49.93,0.16,-1,0.24
28.63,-29.05,-7.87,0.08,-1.03,0.41
31.31,-110.41,-13.49,-0.11,-0.58,0.56
-6.1,-4.15,-20.39,-0.12,-0.94,0.44
-8.61,109.68,-25.94,0.11,-0.76,0.29
21.61,-1.59,-19.1,0.14,-0.81,0.4
29.42,-49.38,-9.09,0.08,-1.28,0.56
-4.33,6.29,29.72,0.03,-0.77,0.43
-22.46,-19.9,32.1,0.16,-1.05,0.33
-36.07,-71.59,2.2,0.09,-0.98,0.23
-17.4,8.12,34.61,0.1,-0.86,0.19
22.28,-66.35,4.03,0.2,-0.95,0.3
40.89,-132.51,24.29,-0.01,-1.16,0.64
-0.31,-90.58,82.21,-0.04,-0.7,0.4
-13.92,-104.13,-7.08,0.04,-1.03,0.4
-19.78,-67.26,2.5,0.12,-0.9,0.28
-1.65,-124.21,32.04,0.16,-0.97,0.28
-6.04,-90.88,64.45,0.06,-0.95,0.28
-5.25,-82.21,87.59,0.07,-0.99,0.27
-0.79,-67.08,78.19,0.07,-0.92,0.24
18.92,-63.66,28.5,0.1,-0.83,0.2
36.62,-108.95,-33.02,0.21,-1,0.23
-8.18,-168.76,-42.66,0.09,-1.14,0.27
-40.16,51.64,48.1,0.16,-1.02,0.25
-33.14,-25.02,79.53,0.09,-1.11,0.21
14.95,17.58,114.5,0.07,-0.84,0.26
25.39,-127.56,76.78,-0.11,-0.88,0.48
43.03,-40.41,-23.86,-0.15,-0.84,0.57
33.39,-29.66,-83.31,-0.07,-0.94,0.48
23.99,19.84,-69.27,0.08,-0.9,0.41
18.74,11.29,-14.77,0.05,-0.84,0.4
19.1,44.25,30.94,0.06,-1.06,0.45
2.56,-14.34,46.75,0.04,-0.98,0.44
-14.71,-22.52,43.09,0.05,-0.92,0.35
-14.22,-20.63,9.28,0.1,-0.98,0.3
-11.23,-28.08,-35.89,0.08,-0.92,0.25
12.15,-8,-7.69,0.13,-1.01,0.29
5,-33.75,-1.1,0.01,-1.21,0.36
-10.19,-0.43,42.05,-0.03,-0.73,0.37
-36.01,0.43,39.31,-0.14,-0.91,0.33
-11.66,113.28,-22.83,-0.06,-0.78,0.24
26.73,-19.71,-66.65,0.05,-0.82,0.29
51.39,-55.48,-70.43,0.04,-1.03,0.42
16.97,34.42,-29.11,0.06,-1.06,0.49
-22.71,18.07,65.86,0.1,-1,0.39
-58.9,-1.77,82.76,0.02,-1,0.28
-36.99,10.68,69.89,0.09,-0.85,0.22
2.44,-1.65,-3.97,0.07,-0.9,0.29
36.62,-78,-45.29,0.07,-1.25,0.52
13.37,-33.75,-29.72,-0.17,-0.55,0.39
-5.98,70.37,-50.84,0.14,-1,0.37
-4.88,57.37,-10.86,-0.01,-0.78,0.31
12.33,21.42,32.84,0.06,-0.81,0.43
29.3,-9.95,-0.12,0.02,-0.9,0.55
33.69,-35.64,-22.52,0.07,-1.18,0.57
-14.28,-63.96,-18.25,-0.03,-0.9,0.37
-48.89,39.79,38.94,0.04,-1.02,0.28
-51.15,8.97,23.07,0.19,-1.07,0.19
-20.45,-28.32,56.82,0.05,-0.95,0.18
24.54,-17.15,71.35,0.1,-0.86,0.26
45.41,-48.22,-0.06,0.05,-0.86,0.42
52.37,-62.26,-55.66,-0.08,-1,0.63
-6.53,10.01,-50.78,-0.1,-0.93,0.51
-33.51,97.47,-20.81,0.02,-0.88,0.34
-13.67,48.65,12.08,0,-0.7,0.33
25.02,16.3,-4.03,-0.1,-0.71,0.38
45.72,-41.56,-37.72,0,-0.83,0.48
10.13,-11.9,-58.35,0.02,-0.99,0.54
-15.08,54.99,80.57,0.01,-0.98,0.46
-9.77,-36.01,18.31,0.24,-0.97,0.34
-32.9,-103.03,7.87,-0.12,-0.97,0.23
-22.03,88.93,23.13,0.05,-1.27,0.22
0.31,-36.99,23.32,-0.12,-0.63,0.34
5.92,17.33,-44.13,-0.08,-0.96,0.45
-24.72,176.21,-20.02,0.4,-0.79,0.5
11.29,-158.2,-50.54,0.07,-0.68,0.32
37.23,-41.38,-29.24,-0.13,-0.94,0.5
0.18,17.88,25.33,0,-0.98,0.44
-15.81,59.2,41.99,0.07,-1.05,0.33
-21.42,27.34,32.41,0.02,-1,0.3
0,-2.38,33.26,0.04,-0.87,0.37
18.01,-7.75,-44.13,0.02,-0.93,0.4
20.63,-26.43,-78.19,0.1,-0.99,0.48
4.64,-29.85,-43.88,0.07,-0.93,0.46
-10.74,25.15,-0.31,0.14,-0.94,0.36
-10.68,1.28,0.37,0.15,-0.99,0.3
-3.91,56.95,100.65,0.01,-0.97,0.31
-8.12,23.01,56.76,-0.04,-1.23,0.45
32.9,-41.02,-24.6,-0.02,-0.61,0.41
14.47,-67.63,-64.88,-0.13,-1.06,0.5
7.32,70.13,-0.98,0.08,-0.86,0.33
10.8,3.72,-9.58,0.05,-0.85,0.44
21.24,-30.76,-8.91,0.04,-0.86,0.55
10.86,-36.74,-17.15,0,-1.22,0.57
-36.99,4.15,44.92,-0.02,-0.98,0.36
-44.86,16.6,56.15,0.09,-0.92,0.26
-27.04,-63.72,24.54,0.11,-0.98,0.2
-6.59,-17.27,13.24,0.01,-0.89,0.19
33.26,-0.37,29.54,0.09,-0.89,0.31
29.24,-42.79,-7.63,-0.03,-1.06,0.44
20.08,-19.59,-22.64,-0.14,-0.89,0.58
-13.55,34.06,-38.15,-0.04,-0.87,0.4
-6.71,58.35,-29.24,-0.11,-0.87,0.41
4.39,35.83,-48.28,-0.09,-0.71,0.33
29.54,9.7,-48.28,-0.03,-0.84,0.42
33.33,-26.61,-8,-0.01,-0.83,0.53
33.2,7.2,9.83,0.11,-1.32,0.69
-37.78,-15.26,63.72,-0.16,-1.23,0.51
-56.88,86.24,123.84,0.01,-0.92,0.31
-31.01,-48.4,20.14,0.16,-1.02,0.18
-16.66,-45.29,0.49,-0.08,-0.89,0.15
37.9,47.49,-2.44,0.14,-0.93,0.24
56.27,-74.65,-46.08,0.13,-0.95,0.46
42.05,-49.07,-58.04,-0.18,-1,0.61
-4.64,15.5,-46.81,-0.08,-1,0.79
-106.2,49.56,-42.42,-0.36,-1.08,0.81
-130.86,59.14,-24.78,-0.08,-0.96,0.62
-101.93,41.99,19.84,-0.08,-0.67,0.38
-28.14,47.3,40.77,-0.08,-0.49,0.37
36.99,0.24,-0.67,-0.17,-0.34,0.42
136.17,22.83,-67.63,0.04,-0.47,0.49
193.66,-94.73,-96.13,0.09,-1.32,0.81
74.89,-107.3,89.42,-0.39,-1.21,0.92
-66.89,43.46,33.02,-0.06,-1.01,0.72
-103.21,104,44.37,-0.05,-1,0.3
-85.14,172.12,38.64,0.14,-0.96,0.14
-37.11,116.82,-16.05,0.19,-0.89,0.02
84.59,-203.43,-88.07,0.21,-1.26,0.28
77.51,-64.39,-12.02,0.02,-1.2,0.48
23.62,64.88,12.7,0.08,-0.82,0.59
-49.56,-81.91,-28.75,0.02,-1.01,0.51
-83.74,8,2.69,0.08,-1.06,0.4
-91.61,-7.57,27.04,0.16,-1.08,0.28
-65.73,-27.83,30.33,0.12,-0.85,0.19
0.67,26.18,53.16,0.22,-0.72,0.37
18.43,-95.09,71.35,0.2,-0.82,0.5
20.81,-18.49,46.63,0.04,-0.79,0.62
53.34,-58.72,-21.48,0.08,-1.15,0.59
13.49,0.06,-18.8,-0.53,-1.02,0.32
-6.9,156.31,-52.92,-0.14,-1.01,0.38
-14.28,-70.68,-131.41,-0.23,-0.81,0.42
11.6,12.88,-148.25,-0.42,-0.81,0.5
-8.48,57.01,-79.16,-0.05,-0.57,0.59
-2.44,9.7,11.96,-0.1,-0.51,0.58
-3.23,-19.04,72.2,-0.23,-0.81,0.52
-5.25,66.35,139.4,-0.49,-0.91,0.57
21.79,13.98,81.6,-0.18,-0.88,0.43
50.29,-41.5,20.94,-0.11,-0.92,0.34
59.2,-7.57,-10.68,0.05,-1.01,0.31
36.87,-34.3,-13.92,-0.05,-1.13,0.34
21.24,49.87,8.3,-0.04,-1.01,0.44
-23.5,19.1,-29.6,-0.1,-1.08,0.43
-36.5,81.73,-28.75,-0.07,-1.15,0.29
-20.69,13.67,-21.12,-0.01,-0.71,0.19
-1.04,21.36,-25.82,-0.15,-0.75,0.3
16.78,-16.6,-7.39,-0.31,-0.88,0.46
9.03,-9.89,-29.72,-0.23,-0.73,0.41
24.6,18.13,-19.78,-0.11,-0.97,0.38
3.23,25.27,23.99,-0.13,-0.85,0.33
-1.77,100.95,53.41,-0.15,-0.78,0.28
-2.2,12.88,4.21,0.04,-1,0.34
-20.02,-28.02,-4.7,-0.16,-1.15,0.42
-52.25,50.11,22.58,-0.07,-0.99,0.5
-75.68,13.98,-16.54,-0.06,-0.88,0.38
-67.32,52.8,-88.2,0.04,-0.85,0.24
28.87,54.2,-122.56,0.12,-0.93,0.3
152.71,-116.33,-97.11,0.5,-1.03,0.77
-83.44,-158.94,114.62,-1.04,-1.01,0.49
-70.86,211.12,59.02,0.02,-0.75,0.03
26.37,-9.95,44.98,0.37,-0.62,0.21
74.83,-282.78,-32.17,0.31,-1.56,0.47
-31.43,-96.25,0.61,-0.31,-0.96,0.24
-46.88,142.4,74.28,0.14,-0.98,0.3
-14.89,-36.62,13.85,0.42,-0.99,0.13
-0.49,-250.49,-15.32,0.15,-1.06,0.17
-25.57,-49.56,49.19,0,-1.08,0.24
-6.29,31.49,144.17,-0.01,-1.03,0.28
-0.43,-82.82,90.27,-0.2,-0.74,0.38
19.96,-72.63,-11.84,-0.13,-0.78,0.47
34.42,-50.78,-66.41,-0.07,-0.86,0.46
40.89,-25.21,-39.12,0.04,-0.86,0.51
38.94,-74.65,19.04,0.03,-0.97,0.56
10.99,-97.66,33.08,0.08,-0.96,0.42
-27.28,-63.6,29.24,0.03,-1.02,0.21
-44.43,-16.91,-12.57,0.25,-1.05,0.02
-8.91,-80.2,18.62,0.09,-0.95,-0.01
28.5,-11.54,65.92,0.14,-1,0.13
27.04,-133.06,93.2,0.16,-1.22,0.33
9.95,8.91,2.01,-0.34,-0.77,0.29
10.93,60.73,-48.71,0.47,-0.93,0.19
17.15,-161.74,-17.7,-0.05,-0.93,0.42
-11.78,-61.71,46.51,-0.02,-0.94,0.37
-37.9,-1.1,43.4,0,-1,0.33
-33.51,-16.54,46.02,0.03,-0.96,0.27
3.17,-68.42,30.82,0.08,-0.84,0.27
34.55,-124.94,-23.56,0.19,-1.02,0.31
1.46,-107.73,-38.64,-0.09,-0.96,0.31
18.98,56.46,44.19,0.22,-1.04,0.3
3.23,-134.22,34.67,-0.16,-1.1,0.22
-8.61,-0.24,17.88,-0.26,-0.74,0.2
-9.77,37.41,-7.08,-0.23,-0.94,0.19
12.21,39.55,-23.56,-0.14,-0.86,0.22
28.75,25.21,-28.99,0.05,-0.89,0.37
4.21,-25.76,-13.49,0.02,-1.25,0.54
-45.65,30.88,62.32,0.01,-1,0.39
-78.25,65.73,52.37,-0.03,-1.04,0.31
-40.89,75.13,54.87,-0.01,-0.97,0.28
2.87,-19.47,-25.27,-0.03,-1.04,0.33
39.67,-41.81,-103.33,0.03,-0.85,0.35
49.93,-20.32,-72.14,-0.02,-1,0.34
36.8,63.78,-62.13,0.09,-0.83,0.32
33.57,33.63,-18.43,0.11,-0.85,0.46
3.85,5.31,46.57,0.04,-1.39,0.55
-59.2,-5.25,97.05,0,-1.09,0.35
-48.46,34.3,18.25,-0.08,-0.84,0.21
-10.01,34.18,-90.7,0.02,-1.16,0.21
35.16,-17.4,-121.83,0,-0.74,0.35
31.31,57.92,-99.12,-0.1,-0.96,0.31
25.94,125.79,-48.95,0.11,-0.81,0.27
50.23,61.95,-24.96,0.18,-0.7,0.41
17.33,-85.45,1.71,-0.02,-1.28,0.57
-31.86,88.13,134.83,-0.15,-1.15,0.48
-59.63,11.35,104.55,0.11,-1.01,0.42
-21.79,-42.6,35.34,0.04,-0.75,0.31
24.54,-55.91,-62.93,0.02,-0.91,0.38
46.39,-41.32,-89.84,-0.01,-1.28,0.5
4.27,23.99,-17.4,-0.15,-0.8,0.22
-10.68,148.74,-29.42,0,-0.89,0.2
27.16,48.71,-1.71,0.1,-0.86,0.41
38.09,-53.89,-15.2,-0.02,-0.91,0.58
-4.58,-79.9,-37.96,-0.04,-0.9,0.54
-47.61,-13.79,26.12,0.11,-1.12,0.39
-78.43,-30.94,3.85,0.08,-1.1,0.21
-51.64,38.51,51.51,0.08,-0.98,0.18
-1.34,-28.75,68.97,0.15,-1.08,0.2
60.3,-110.96,71.04,-0.14,-0.6,0.45
65.37,-144.96,26.18,-0.06,-1.02,0.41
11.23,-86.49,-9.4,-0.14,-0.95,0.32
4.39,-24.66,-5.25,0.05,-0.87,0.33
5.19,-88.38,7.45,0.07,-0.78,0.34
-41.56,-116.7,13.92,0.09,-1,0.31
-100.22,26.67,46.51,-0.07,-1.24,0.2
-58.53,149.96,109.38,0.16,-0.98,0.12
-5.74,-87.1,65.73,0.04,-0.95,0.12
58.04,-39.79,-7.32,-0.07,-1,0.39
72.33,-63.11,-47.55,-0.14,-0.74,0.51
62.32,-34.91,-49.26,-0.14,-1.02,0.57
11.17,46.63,-23.68,-0.05,-0.89,0.37
8.42,89.42,3.05,0.07,-0.82,0.31
23.25,-8.48,-3.85,0.11,-1.29,0.42
-12.7,-7.32,48.83,-0.14,-1.1,0.34
-41.75,60.61,49.44,-0.1,-0.99,0.19
-23.44,54.99,-28.56,0.01,-0.92,0.2
14.83,-16.17,-100.71,0.04,-0.94,0.42
26.92,46.2,-55.73,-0.14,-0.94,0.23
22.16,130,-52.67,0.11,-0.82,0.3
31.43,38.51,-18.92,-0.02,-0.77,0.42
32.53,52.55,-11.11,0.11,-1.35,0.52
-11.11,68.42,65.55,-0.14,-0.99,0.33
-44.31,139.71,35.52,-0.03,-1.05,0.24
-25.76,72.69,4.52,-0.02,-0.98,0.23
-14.1,36.56,-74.52,0.05,-1.05,0.27
-2.75,28.5,-99.43,0.06,-1.16,0.27
10.8,39.67,-50.72,0.07,-0.66,0.24
27.28,13.55,-11.78,-0.05,-0.89,0.39
16.6,37.54,18.01,-0.13,-0.79,0.4
18.62,29.79,6.77,0.02,-0.88,0.53
4.15,-42.3,0.31,-0.04,-1.24,0.57
-37.9,-11.6,34.42,-0.04,-0.88,0.38
-62.07,33.87,20.81,0.07,-1.07,0.24
-31.86,5.55,23.62,0.1,-0.87,0.15
17.52,-47.49,11.05,0.13,-0.95,0.2
52.8,-90.03,4.76,0.13,-1.11,0.35
27.59,-144.47,82.89,-0.14,-0.84,0.46
-34.36,31.92,24.05,-0.07,-0.93,0.41
-11.6,27.22,-4.21,0.2,-0.82,0.17
31.98,-67.44,-22.28,0.12,-0.83,0.26
48.16,-141.17,-20.2,0.17,-1.11,0.45
1.83,-107.79,19.17,-0.04,-0.97,0.39
-41.99,-77.82,10.13,0.15,-1.13,0.29
-55.36,-74.89,-8.24,0.13,-1.04,0.19
-53.71,-47.12,14.28,0.12,-1.12,0.12
-26.06,22.77,70.68,-0.05,-0.89,0.09
42.11,-89.11,51.82,-0.15,-1.08,0.38
19.04,-54.69,-19.71,-0.38,-0.9,0.46
7.69,8.24,-79.04,0.06,-0.94,0.4
11.23,-25.45,-23.99,0.18,-1.23,0.5
-16.6,1.46,87.22,-0.03,-1.02,0.35
-47,82.21,132.08,-0.15,-1,0.32
-18.01,26.25,47.61,-0.03,-0.88,0.29
12.7,-27.53,-58.59,-0.05,-0.98,0.36
27.4,17.33,-71.59,-0.09,-0.85,0.23
6.23,93.99,-57.31,0.03,-0.83,0.21
33.51,62.81,-26.92,0.14,-0.83,0.36
29.54,-13.98,8.97,0.12,-1.15,0.66
-48.65,58.53,73.79,-0.08,-0.96,0.46
-81.97,66.71,61.1,0.04,-1.15,0.42
-57.92,31.68,46.69,0,-0.73,0.31
-2.2,3.91,-47.18,0.09,-0.8,0.33
57.37,-43.64,-129.46,0.13,-1.3,0.48
36.62,-56.34,-47,-0.24,-0.7,0.37
3.66,145.69,-19.1,0.04,-0.89,0.32
33.51,38.76,-21.48,0.17,-0.81,0.37
43.52,-49.13,-11.9,0.05,-0.95,0.57
-3.05,-28.56,0.06,-0.05,-1.02,0.56
-40.65,20.51,45.41,0.11,-1.07,0.41
-67.63,-9.52,38.94,0,-1.07,0.26
-38.88,65.49,64.21,0.1,-0.89,0.18
1.22,-27.95,12.27,0.15,-0.93,0.28
49.13,-106.45,-21.85,-0.01,-0.78,0.55
37.11,-43.27,-14.28,-0.15,-0.9,0.46
8.97,53.16,-45.47,0,-0.84,0.39
21.3,-7.2,-11.23,0.13,-0.84,0.4
16.6,-37.05,0.49,0.02,-0.89,0.47
-11.96,15.75,25.7,0.04,-1.13,0.48
-27.71,0.43,74.16,0.05,-0.85,0.34
-27.89,-75.87,29.79,0.12,-1.12,0.28
-32.29,-25.39,21.36,-0.03,-0.87,0.22
19.04,25.45,29.48,0.22,-0.74,0.31
53.28,-227.36,-20.87,0.25,-1.09,0.5
20.14,-147.64,61.1,-0.21,-0.91,0.56
-34.42,-13.67,55.24,0.01,-0.85,0.35
-40.1,-22.95,6.35,0.05,-1.02,0.19
10.68,3.66,39,0.14,-0.78,0.22
47.06,-119.2,28.99,0.14,-0.91,0.32
39.37,-117.86,41.93,-0.01,-0.96,0.43
18.07,-113.46,43.64,0.02,-0.97,0.41
-14.1,-119.63,4.76,0.05,-0.93,0.31
-33.14,1.83,-19.41,0.06,-1.02,0.27
-25.82,32.96,-34.42,0.25,-1.04,0.22
-10.93,-76.6,11.72,0.2,-0.95,0.2
0.12,-71.11,83.98,0.14,-1.05,0.24
10.62,-75.13,110.05,0.08,-0.96,0.26
28.44,-147.46,134.58,0.04,-1.15,0.38
-4.33,-117.74,101.68,-0.24,-0.89,0.41
7.51,25.45,6.16,-0.04,-0.82,0.42
28.93,-20.94,-92.71,0.02,-0.95,0.4
20.63,15.38,-95.28,0,-1,0.4
11.54,70.56,-53.41,0.11,-0.97,0.34
15.99,19.23,-18.92,0.14,-0.87,0.34
18.68,-7.02,27.71,0.09,-0.96,0.4
7.69,-22.46,60.97,0.09,-0.97,0.43
-5.68,-45.53,29.97,0.06,-0.99,0.38
-6.9,-50.42,-7.51,0.04,-0.96,0.32
-9.58,-11.78,-21.55,0.08,-1,0.28
-5.43,7.93,-22.16,0.03,-1.07,0.27
-4.88,0.73,15.32,0.01,-0.64,0.31
8.18,3.6,7.51,-0.16,-1.09,0.42
6.1,8.3,-2.62,-0.32,-0.8,0.35
15.01,56.09,-54.08,-0.01,-0.88,0.35
25.51,-38.39,-47.91,0.03,-0.89,0.42
18.8,53.71,-8.67,0.05,-1.27,0.5
-14.28,1.95,55.85,0.02,-0.85,0.41
-38.88,-6.1,78.61,0.03,-1.02,0.35
-39.73,-37.35,32.29,-0.04,-0.92,0.24
-21.3,14.65,16.78,-0.01,-0.93,0.24
10.86,-6.96,-22.34,0.04,-0.96,0.34
44.56,-30.58,-39.55,-0.01,-0.91,0.52
29.42,-8.18,-34,-0.02,-0.88,0.35
-5.62,61.28,-40.16,-0.04,-0.87,0.32
12.08,71.9,23.01,0.03,-0.8,0.32
32.41,-0.55,-4.09,0.09,-0.9,0.53
9.64,-44.98,-22.16,-0.04,-1.27,0.63
-38.76,44.01,33.26,0.01,-0.9,0.38
-55.36,39.12,43.03,0.06,-1.14,0.23
-30.27,-3.78,29.72,0.03,-0.81,0.13
18.13,-10.99,15.62,0.12,-0.91,0.22
55.11,-72.33,-36.07,0.15,-0.81,0.42
54.26,-146.85,-55.05,-0.07,-1.06,0.64
7.2,13.67,-10.19,-0.11,-1.16,0.63
-47.67,82.76,41.81,-0.24,-1,0.21
-31.13,75.81,7.32,-0.27,-0.81,0.06
39.98,44.74,-35.95,-0.04,-0.88,0.26
46.2,-81.24,-74.71,0,-0.96,0.44
31.56,14.1,-26.61,-0.02,-0.91,0.49
-32.29,1.83,41.32,-0.01,-0.76,0.37
-53.28,66.96,56.09,0.03,-1.01,0.24
-14.71,47.18,21.97,0.18,-0.91,0.23
15.2,-72.02,7.26,0.05,-0.91,0.31
36.44,-51.45,-16.48,0.1,-0.84,0.39
8.24,-58.11,-43.76,0.02,-1.02,0.41
-6.77,37.29,4.03,0.07,-0.87,0.36
-20.81,1.95,-1.04,0.04,-0.9,0.34
3.17,50.72,9.46,0.05,-1.2,0.46
10.74,-64.03,56.88,-0.11,-0.74,0.34
2.56,31.19,-21.91,-0.08,-1.17,0.48
-11.66,16.3,20.14,-0.01,-0.82,0.35
14.1,19.17,-26.98,0.05,-0.72,0.35
44.98,-48.52,-54.38,0.2,-1.26,0.52
0.06,-49.8,11.9,-0.11,-1.09,0.42
-26.98,-1.59,27.89,0.16,-1.15,0.33
-50.35,-21.24,19.71,-0.04,-1.01,0.18
-36.74,90.09,50.23,0.03,-1.05,0.15
8.85,12.27,-5.19,0.04,-0.73,0.43
25.7,-65.12,-49.68,-0.11,-0.85,0.39
8.18,220.95,-66.04,0.24,-0.96,0.57
5.55,-88.56,-52.55,0.02,-0.85,0.37
20.81,37.96,-1.22,0.04,-0.9,0.51
-9.83,-23.8,34.73,-0.06,-0.88,0.47
-28.81,18.13,54.87,-0.08,-0.96,0.44
-15.62,4.27,34,-0.04,-0.86,0.43
-7.26,-24.17,-9.7,-0.1,-0.94,0.44
0.79,11.47,-25.63,0,-0.88,0.44
1.71,-8.67,-37.41,0.03,-0.92,0.4
4.58,5,-16.66,0.06,-0.88,0.34
14.89,1.89,-0.73,0.09,-0.97,0.29
29.85,-14.22,-0.18,0.08,-0.85,0.32
7.75,-15.26,3.05,0.01,-1.04,0.4
-1.34,19.04,57.86,-0.09,-0.63,0.57
-44.07,-17.4,16.42,-0.18,-1,0.56
-18.62,15.62,13.43,0.05,-0.75,0.32
15.99,-18.8,-17.52,0.01,-0.81,0.42
36.5,-62.62,-21.36,-0.01,-0.79,0.55
26.79,-37.72,-27.89,-0.08,-0.99,0.62
